id_cliente;id_empresa;cargo;departamento;e-mail
3498;851;Coordenador (a) / Supervisor (a);Garantia / Controle de Qualidade;cliente3498@empresa851.com
3499;1195;Gerente;Garantia / Controle de Qualidade;cliente3499@empresa1195.com
3500;117;Assistente / Assessor (a) / Auxiliar;SAC;cliente3500@empresa117.com
3501;96;Gerente;Operações;cliente3501@empresa96.com
3502;121;Coordenador (a) / Supervisor (a);Garantia / Controle de Qualidade;cliente3502@empresa121.com
3503;256;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente3503@empresa256.com
3504;610;Especialista;Farmacovigilância;cliente3504@empresa610.com
3505;52;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente3505@empresa52.com
3506;60;Especialista;Farmacovigilância;cliente3506@empresa60.com
3507;1207;Gerente;Farmacovigilância;cliente3507@empresa1207.com
3508;114;Diretor (a) / Vice Presidente;Farmacovigilância;cliente3508@empresa114.com
3509;141;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente3509@empresa141.com
3510;66;Especialista;Recursos Humanos;cliente3510@empresa66.com
3511;661;Especialista;Recursos Humanos;cliente3511@empresa661.com
3512;612;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente3512@empresa612.com
3513;96;Gerente;Recursos Humanos;cliente3513@empresa96.com
3514;120;Gerente;Recursos Humanos;cliente3514@empresa120.com
3515;130;Consultor (a);Recursos Humanos;cliente3515@empresa130.com
3516;8;Coordenador (a) / Supervisor (a);Jurídico;cliente3516@empresa8.com
3517;23;Coordenador (a) / Supervisor (a);Jurídico;cliente3517@empresa23.com
3518;67;Advogado (a);Jurídico;cliente3518@empresa67.com
3519;118;Coordenador (a) / Supervisor (a);Jurídico;cliente3519@empresa118.com
3520;567;Advogado (a);Jurídico;cliente3520@empresa567.com
3521;54;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente3521@empresa54.com
3522;1145;Gerente;Recursos Humanos;cliente3522@empresa1145.com
3523;60;Analista;Recursos Humanos;cliente3523@empresa60.com
3524;62;Analista;Recursos Humanos;cliente3524@empresa62.com
3525;50;Presidente;Administrativo;cliente3525@empresa50.com
3526;582;Analista;Recursos Humanos;cliente3526@empresa582.com
3527;132;Analista;Recursos Humanos;cliente3527@empresa132.com
3528;708;Gerente;Recursos Humanos;cliente3528@empresa708.com
3529;34;Gerente;Recursos Humanos;cliente3529@empresa34.com
3530;111;Gerente;Recursos Humanos;cliente3530@empresa111.com
3531;112;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente3531@empresa112.com
3532;1165;Especialista;Recursos Humanos;cliente3532@empresa1165.com
3533;120;Consultor (a);Recursos Humanos;cliente3533@empresa120.com
3534;121;Gerente;Recursos Humanos;cliente3534@empresa121.com
3535;128;Gerente;Recursos Humanos;cliente3535@empresa128.com
3536;130;Coordenador (a) / Supervisor (a);Recursos Humanos;cliente3536@empresa130.com
3537;769;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente3537@empresa769.com
3538;62;Analista;Farmacovigilância;cliente3538@empresa62.com
3539;76;Analista;Farmacovigilância;cliente3539@empresa76.com
3540;89;Analista;Farmacovigilância;cliente3540@empresa89.com
3541;1244;Analista;Farmacovigilância;cliente3541@empresa1244.com
3542;633;Analista;Garantia / Controle de Qualidade;cliente3542@empresa633.com
3543;548;Estagiário (a);Assuntos Regulatórios;cliente3543@empresa548.com
3544;118;Analista;Farmacovigilância;cliente3544@empresa118.com
3545;120;Gerente;Farmacovigilância;cliente3545@empresa120.com
3546;5;Especialista;Fiscal;cliente3546@empresa5.com
3547;215;Analista;Fiscal;cliente3547@empresa215.com
3548;19;Gerente;Fiscal;cliente3548@empresa19.com
3549;23;Analista;Fiscal;cliente3549@empresa23.com
3550;286;Coordenador (a) / Supervisor (a);Fiscal;cliente3550@empresa286.com
3551;52;Gerente;Fiscal;cliente3551@empresa52.com
3552;67;Contador (a);Contabilidade;cliente3552@empresa67.com
3553;69;Analista;Fiscal;cliente3553@empresa69.com
3554;73;Analista;Fiscal;cliente3554@empresa73.com
3555;77;Coordenador (a) / Supervisor (a);Fiscal;cliente3555@empresa77.com
3556;612;Gerente;Fiscal;cliente3556@empresa612.com
3557;106;Coordenador (a) / Supervisor (a);Financeiro;cliente3557@empresa106.com
3558;108;Assistente / Assessor (a) / Auxiliar;Jurídico;cliente3558@empresa108.com
3559;96;Gerente;Fiscal;cliente3559@empresa96.com
3560;118;Gerente;Fiscal;cliente3560@empresa118.com
3561;128;Analista;Fiscal;cliente3561@empresa128.com
3562;143;Analista;Financeiro;cliente3562@empresa143.com
3563;8;Analista;Comércio Exterior / Importação e Exportação;cliente3563@empresa8.com
3564;142;Coordenador (a) / Supervisor (a);Comércio Exterior / Importação e Exportação;cliente3564@empresa142.com
3565;234;Presidente;Comercial / Vendas;cliente3565@empresa234.com
3566;11;Gerente;Logística / Materiais / Supply;cliente3566@empresa11.com
3567;92;Especialista;Assuntos Regulatórios;cliente3567@empresa92.com
3568;286;Coordenador (a) / Supervisor (a);Comércio Exterior / Importação e Exportação;cliente3568@empresa286.com
3569;34;Gerente;Pesquisa e Desenvolvimento;cliente3569@empresa34.com
3570;40;Analista;Comércio Exterior / Importação e Exportação;cliente3570@empresa40.com
3571;42;Diretor (a) / Vice Presidente;Logística / Materiais / Supply;cliente3571@empresa42.com
3572;52;Gerente;Assuntos Regulatórios;cliente3572@empresa52.com
3573;60;Analista;Assuntos Regulatórios;cliente3573@empresa60.com
3574;1223;Gerente;Comércio Exterior / Importação e Exportação;cliente3574@empresa1223.com
3575;62;Gerente;Novos Negócios;cliente3575@empresa62.com
3576;1088;Diretor (a) / Vice Presidente;Administrativo;cliente3576@empresa1088.com
3577;1122;Diretor (a) / Vice Presidente;Pesquisa e Desenvolvimento;cliente3577@empresa1122.com
3578;65;Diretor (a) / Vice Presidente;Administrativo;cliente3578@empresa65.com
3579;390;Analista;Comercial / Vendas;cliente3579@empresa390.com
3580;670;Analista;Novos Negócios;cliente3580@empresa670.com
3581;1108;Coordenador (a) / Supervisor (a);Projetos;cliente3581@empresa1108.com
3582;79;Gerente;Logística / Materiais / Supply;cliente3582@empresa79.com
3583;81;Farmacêutico (a) Responsável;Assuntos Regulatórios;cliente3583@empresa81.com
3584;1104;Diretor (a) / Vice Presidente;Marketing;cliente3584@empresa1104.com
3585;88;Coordenador (a) / Supervisor (a);Relações Governamentais / Institucionais;cliente3585@empresa88.com
3586;59;Estagiário (a);Acesso;cliente3586@empresa59.com
3587;102;Gerente;Inovação;cliente3587@empresa102.com
3588;967;Diretor (a) / Vice Presidente;Inteligência de Mercado;cliente3588@empresa967.com
3589;106;Especialista;Comércio Exterior / Importação e Exportação;cliente3589@empresa106.com
3590;108;Diretor (a) / Vice Presidente;Assuntos Regulatórios;cliente3590@empresa108.com
3591;111;Especialista;Assuntos Regulatórios;cliente3591@empresa111.com
3592;501;Analista;Administrativo;cliente3592@empresa501.com
3593;116;Analista;Comércio Exterior / Importação e Exportação;cliente3593@empresa116.com
3594;884;Gerente;Comércio Exterior / Importação e Exportação;cliente3594@empresa884.com
3595;118;Gerente;Controladoria;cliente3595@empresa118.com
3596;120;Gerente;Licitações / Vendas Públicas;cliente3596@empresa120.com
3597;1025;Gerente;Novos Negócios;cliente3597@empresa1025.com
3598;50;Analista;Pesquisa e Desenvolvimento;cliente3598@empresa50.com
3599;132;Coordenador (a) / Supervisor (a);Logística / Materiais / Supply;cliente3599@empresa132.com
3600;689;Diretor (a) / Vice Presidente;Assuntos Corporativos;cliente3600@empresa689.com
3601;749;Coordenador (a) / Supervisor (a);Farmacovigilância;cliente3601@empresa749.com
3602;100;Analista;Farmacovigilância;cliente3602@empresa100.com
3603;6;Gerente;Assuntos Corporativos;cliente3603@empresa6.com
3604;8;Assistente / Assessor (a) / Auxiliar;Presidência;cliente3604@empresa8.com
3605;142;Diretor (a) / Vice Presidente;Assuntos Regulatórios;cliente3605@empresa142.com
3606;13;Gerente;Assuntos Corporativos;cliente3606@empresa13.com
3607;19;Especialista;Relações Governamentais / Institucionais;cliente3607@empresa19.com
3608;33;Presidente;Administrativo;cliente3608@empresa33.com
3609;26;Gerente;Acesso;cliente3609@empresa26.com
3610;30;Presidente;Presidência;cliente3610@empresa30.com
3611;658;Presidente;Presidência;cliente3611@empresa658.com
3612;42;Diretor (a) / Vice Presidente;Assuntos Regulatórios;cliente3612@empresa42.com
3613;48;Gerente;Relações Governamentais / Institucionais;cliente3613@empresa48.com
3614;62;Diretor (a) / Vice Presidente;Marketing;cliente3614@empresa62.com
3615;66;Diretor (a) / Vice Presidente;Relações Governamentais / Institucionais;cliente3615@empresa66.com
3616;70;Gerente;Assuntos Regulatórios;cliente3616@empresa70.com
3617;75;Diretor (a) / Vice Presidente;Relações Governamentais / Institucionais;cliente3617@empresa75.com
3618;89;Especialista;Relações Governamentais / Institucionais;cliente3618@empresa89.com
3619;1244;Analista;Assuntos Corporativos;cliente3619@empresa1244.com
3620;454;Gerente;Jurídico;cliente3620@empresa454.com
3621;501;Gerente;Relações Governamentais / Institucionais;cliente3621@empresa501.com
3622;107;Gerente;Relações Governamentais / Institucionais;cliente3622@empresa107.com
3623;96;Diretor (a) / Vice Presidente;Acesso;cliente3623@empresa96.com
3624;118;Gerente;Relações Governamentais / Institucionais;cliente3624@empresa118.com
3625;121;Diretor (a) / Vice Presidente;Relações Governamentais / Institucionais;cliente3625@empresa121.com
3626;1130;Sócio (a);Jurídico;cliente3626@empresa1130.com
3627;1239;Presidente;Assuntos Corporativos;cliente3627@empresa1239.com
3628;127;Gerente;Relações Governamentais / Institucionais;cliente3628@empresa127.com
3629;592;Diretor (a) / Vice Presidente;Acesso;cliente3629@empresa592.com
3630;138;Diretor (a) / Vice Presidente;Relações Governamentais / Institucionais;cliente3630@empresa138.com
3631;5;Estagiário (a);Informações Médicas;cliente3631@empresa5.com
3632;16;Médico (a);Médico;cliente3632@empresa16.com
3633;23;Analista;Médico;cliente3633@empresa23.com
3634;1190;Diretor (a) / Vice Presidente;Informações Médicas;cliente3634@empresa1190.com
3635;40;Analista;Técnico-Científico;cliente3635@empresa40.com
3636;41;Analista;Garantia / Controle de Qualidade;cliente3636@empresa41.com
3637;54;Gerente;Informações Médicas;cliente3637@empresa54.com
3638;1145;Especialista;Técnico-Científico;cliente3638@empresa1145.com
3639;60;Analista;Médico;cliente3639@empresa60.com
3640;65;Coordenador (a) / Supervisor (a);Informações Médicas;cliente3640@empresa65.com
3641;390;Médico (a);Médico;cliente3641@empresa390.com
3642;69;Analista;Informações Médicas;cliente3642@empresa69.com
3643;70;Diretor (a) / Vice Presidente;Médico;cliente3643@empresa70.com
3644;77;Gerente;Médico;cliente3644@empresa77.com
3645;85;Consultor (a);Informações Médicas;cliente3645@empresa85.com
3646;1043;Diretor (a) / Vice Presidente;Médico;cliente3646@empresa1043.com
3647;1244;Contador (a);Médico;cliente3647@empresa1244.com
3648;100;Analista;Informações Médicas;cliente3648@empresa100.com
3649;59;Coordenador (a) / Supervisor (a);Informações Médicas;cliente3649@empresa59.com
3650;457;Gerente;Médico;cliente3650@empresa457.com
3651;123;Gerente;Médico;cliente3651@empresa123.com
3652;114;Gerente;Informações Médicas;cliente3652@empresa114.com
3653;1195;Coordenador (a) / Supervisor (a);Assuntos Regulatórios;cliente3653@empresa1195.com
3654;120;Diretor (a) / Vice Presidente;Assuntos Regulatórios;cliente3654@empresa120.com
3655;121;Gerente;Médico;cliente3655@empresa121.com
3656;909;Gerente;Médico;cliente3656@empresa909.com
3657;215;Representante / Propagandista de Produtos Farmacêuticos;Comercial / Vendas;cliente3657@empresa215.com
3658;8;Propagandista de Produtos Farmacêuticos;Comercial / Vendas;cliente3658@empresa8.com
3659;16;Diretor (a) / Vice Presidente;Desenvolvimento de Produtos;cliente3659@empresa16.com
3660;23;Consultor de Produtos Farmacêuticos;Força de Vendas;cliente3660@empresa23.com
3661;28;Farmacêutico (a) Responsável;Assuntos Regulatórios;cliente3661@empresa28.com
3662;30;Especialista;Inteligência de Mercado;cliente3662@empresa30.com
3663;52;Analista;Controladoria;cliente3663@empresa52.com
3664;57;Consultor de Produtos Farmacêuticos;Comercial / Vendas;cliente3664@empresa57.com
3665;1145;Representante / Propagandista de Produtos Farmacêuticos;Comercial / Vendas;cliente3665@empresa1145.com
3666;62;Gerente Distrital;Força de Vendas;cliente3666@empresa62.com
3667;65;Propagandista de Produtos Farmacêuticos;Marketing;cliente3667@empresa65.com
3668;85;Coordenador (a) / Supervisor (a);Pesquisa e Desenvolvimento;cliente3668@empresa85.com
3669;111;Coordenador (a) / Supervisor (a);Desenvolvimento de Produtos;cliente3669@empresa111.com
3670;501;Propagandista de Produtos Farmacêuticos;Força de Vendas;cliente3670@empresa501.com
3671;96;Representante / Propagandista de Produtos Farmacêuticos;Comercial / Vendas;cliente3671@empresa96.com
3672;119;Diretor (a) / Vice Presidente;Comercial / Vendas;cliente3672@empresa119.com
3673;60;Gerente;Recursos Humanos;cliente3673@empresa60.com
3674;79;Assistente / Assessor (a) / Auxiliar;Administrativo;cliente3674@empresa79.com
3675;69;Especialista;Farmacovigilância;cliente3675@empresa69.com
3676;53;Diretor (a) / Vice Presidente;Operações;cliente3676@empresa53.com
3677;95;Assistente / Assessor (a) / Auxiliar;Recursos Humanos;cliente3677@empresa95.com
3678;96;Gerente;Recursos Humanos;cliente3678@empresa96.com
3679;5;Gerente;Pesquisa e Desenvolvimento;cliente3679@empresa5.com
3680;8;Coordenador (a) / Supervisor (a);Desenvolvimento Analítico;cliente3680@empresa8.com
3681;231;Diretor (a) / Vice Presidente;Garantia / Controle de Qualidade;cliente3681@empresa231.com
3682;28;Diretor (a) / Vice Presidente;Relações Governamentais / Institucionais;cliente3682@empresa28.com
3683;610;Diretor (a) / Vice Presidente;Inovação;cliente3683@empresa610.com
3684;45;Gerente;Garantia / Controle de Qualidade;cliente3684@empresa45.com
3685;48;Coordenador (a) / Supervisor (a);Garantia / Controle de Qualidade;cliente3685@empresa48.com
3686;1208;Consultor de Produtos Farmacêuticos;Assuntos Regulatórios;cliente3686@empresa1208.com
3687;52;Diretor (a) / Vice Presidente;Pesquisa e Desenvolvimento;cliente3687@empresa52.com
3688;56;Analista;Validação;cliente3688@empresa56.com
3689;62;Diretor (a) / Vice Presidente;Inovação;cliente3689@empresa62.com
3690;65;Diretor (a) / Vice Presidente;Novos Negócios;cliente3690@empresa65.com
3691;390;Coordenador (a) / Supervisor (a);Projetos;cliente3691@empresa390.com
3692;75;Diretor (a) / Vice Presidente;Pesquisa Clínica;cliente3692@empresa75.com
3693;426;Gerente;Pesquisa e Desenvolvimento;cliente3693@empresa426.com
3694;100;Diretor (a) / Vice Presidente;Novos Negócios;cliente3694@empresa100.com
3695;1194;Diretor (a) / Vice Presidente;Pesquisa e Desenvolvimento;cliente3695@empresa1194.com
3696;106;Gerente;Técnico-Científico;cliente3696@empresa106.com
3697;1151;Analista;Garantia / Controle de Qualidade;cliente3697@empresa1151.com
3698;501;Gerente;Assuntos Regulatórios;cliente3698@empresa501.com
3699;851;Coordenador (a) / Supervisor (a);Assuntos Regulatórios;cliente3699@empresa851.com
3700;96;Gerente;Assuntos Regulatórios;cliente3700@empresa96.com
3701;541;Gerente;Pesquisa e Desenvolvimento;cliente3701@empresa541.com
3702;1114;Coordenador (a) / Supervisor (a);Pesquisa e Desenvolvimento;cliente3702@empresa1114.com
3703;118;Gerente;Assuntos Regulatórios;cliente3703@empresa118.com
3704;567;Analista;Logística / Materiais / Supply;cliente3704@empresa567.com
3705;582;Farmacêutico (a) Responsável;Garantia / Controle de Qualidade;cliente3705@empresa582.com
3706;129;Coordenador (a) / Supervisor (a);Pesquisa e Desenvolvimento;cliente3706@empresa129.com
3707;966;Farmacêutico (a) Responsável;Garantia / Controle de Qualidade;cliente3707@empresa966.com
3708;5;Gerente;Marketing;cliente3708@empresa5.com
3709;142;Médico (a);Médico;cliente3709@empresa142.com
3710;93;Gerente;Marketing;cliente3710@empresa93.com
3711;28;Gerente;Médico;cliente3711@empresa28.com
3712;29;Analista;Médico;cliente3712@empresa29.com
3713;37;Analista;Operações;cliente3713@empresa37.com
3714;42;Gerente;Operações;cliente3714@empresa42.com
3715;53;Gerente;Médico;cliente3715@empresa53.com
3716;57;Gerente;Marketing;cliente3716@empresa57.com
3717;65;Gerente de Produto / Brand Manager;Marketing;cliente3717@empresa65.com
3718;94;Especialista;Marketing;cliente3718@empresa94.com
3719;76;Diretor (a) / Vice Presidente;Business Support;cliente3719@empresa76.com
3720;59;Gerente;Inovação;cliente3720@empresa59.com
3721;457;Coordenador (a) / Supervisor (a);Marketing;cliente3721@empresa457.com
3722;102;Estagiário (a);Marketing;cliente3722@empresa102.com
3723;123;Gerente;Inovação;cliente3723@empresa123.com
3724;492;Gerente;Marketing;cliente3724@empresa492.com
3725;114;Analista;Marketing;cliente3725@empresa114.com
3726;96;Gerente;Inovação;cliente3726@empresa96.com
3727;118;Gerente;Business Support;cliente3727@empresa118.com
